,player_name,team,conf,GP,Min_per,ORtg,usg,eFG,TS_per,ORB_per,DRB_per,AST_per,TO_per,FTM,FTA,FT_per,twoPM,twoPA,twoP_per,blk_per,stl_per,ftr,yr,ht,num,porpag,year,pid,hometown,new school, ast/tov, rimmade, rimmade+rimmiss, midmade, midmade+midmiss, rimmade/(rimmade+rimmiss), midmade/(midmade+midmiss), dunksmade, dunksmiss+dunksmade, dunksmade/(dunksmade+dunksmiss), dporpag, stops, bpm, obpm, dbpm
783,Reed Farley,Harvard,Ivy,10,8,69.3,14.8,25,25,9.7,6,7.2,16.1,0,0,0,0,4,0,0,2.4,0,Fr,4-Jun,33,-0.801947,2018,52115,"La Jolla, CA",UC San Diego,1,0,2,0,2,0,0,0,0,0,0.93399,0,-5.42767,-5.74377,0.316097
784,Aquan Smart,Maryland,B10,21,11.7,69.4,17.7,32.1,36.08,1.8,12.2,10.5,22.3,7,14,0.5,6,18,0.333,2.6,0,50,Fr,3-Jun,23,-0.298101,2021,72449,"Evanston, IL",FIU,1,5,12,1,6,0.416666667,0.166666667,2,3,0.666666667,0.661754,0,-7.03379,-6.03824,-0.995545
785,Michael Cubbage,Marist,MAAC,4,11.6,101.5,22.5,51.5,55.42,2.5,21,5.1,13.4,9,12,0.75,13,27,0.481,0,3.6,35.3,Sr,4-Jun,5,1.0795,2021,67805,"Sicklerville, NJ",St. Francis NY,0.4,9,15,4,12,0.6,0.333333333,0,0,0,2.88839,0,3.34605,0.609305,2.73674
786,Logan Morrissey,Air Force,MWC,2,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fr,4-Jun,3,-0.96318,2021,74116,"Tampa, FL",UNC Wilmington,0,NA,NA,NA,NA,0,0,NA,NA,0,0.132585,0,-12.4582,-6.24055,-6.21769
787,Broc Finstuen,Pacific,WCC,17,70.2,116.3,19,52.5,55.84,9.7,14.8,6.9,8.9,38,54,0.704,60,109,0.55,1.8,1.2,38.6,Sr,4-Jun,24,3.21468,2021,71945,"Pine Island, MN",Cleveland St.,1.187535156,54,84,6,25,0.642857143,0.24,1,1,1,2.66102,0,3.64721,3.30963,0.33758
788,Caleb Stone-Carrawell,Charlotte,CUSA,13,13.1,65.5,18.9,31.5,37.68,3.1,16,5,25.7,8,13,0.615,7,20,0.35,1.9,0,48.1,Fr,7-Jun,0,-0.737824,2021,71964,"Concord, NC",Austin Peay,0.300052002,4,13,3,7,0.307692308,0.428571429,1,1,1,0.710147,0,-10.0381,-7.18229,-2.85577
789,Tommy Bruner,USC Upstate,BSth,21,76.8,92.8,27.5,47.4,51.15,2.1,8.5,29.4,23.2,47,58,0.81,67,145,0.462,0,1.8,23,So,1-Jun,10,1.60138,2021,71610,"Columbia, SC",Jacksonville,1.148646348,38,79,29,66,0.481012658,0.439393939,0,0,0,1.58252,0,-3.19035,0.128447,-3.3188
790,Ishmael El-Amin,Ball St.,MAC,23,82.9,101.4,24.8,48.3,52.27,0.6,8.8,17.5,16,59,67,0.881,77,157,0.49,0.7,2.2,20.7,Sr,3-Jun,5,2.45007,2021,52028,"Minneapolis, MN",Rhode Island,1.200016727,35,58,44,101,0.603448276,0.435643564,0,1,0,2.84743,0,1.40133,1.41027,-0.00893505
791,Grayson Carter,UT Arlington,SB,20,23.4,94.2,14.5,45.2,49.28,3.7,7.3,4.4,18.1,8,8,1,7,16,0.438,1.9,0.5,15.4,So,10-Jun,35,0.0157748,2021,66526,"Dallas, TX",Texas Southern,0.769165679,6,6,1,10,1,0.1,0,0,0,0.55531,0,-8.22344,-5.93169,-2.29175
792,R.J. Eytle-Rock,UMBC,AE,20,75,104.6,25.8,53.1,59.1,2.8,15.3,18.9,21.4,80,101,0.792,70,139,0.504,0.2,0.9,52.1,Jr,3-Jun,11,2.57595,2021,66504,"London, England",Utah St.,0.894736842,49,84,21,55,0.583333333,0.381818182,0,0,0,2.75521,0,1.49461,1.70989,-0.215285
793,Hameir Wright,Washington,P12,26,58.8,88.8,16.6,47.9,49.81,4.3,15.5,6.2,22.3,22,35,0.629,26,45,0.578,4.3,2.1,24.1,Sr,9-Jun,13,0.370161,2021,52290,"Albany, NY",North Texas,0.499967501,19,30,7,15,0.633333333,0.466666667,3,3,1,2.35662,0,0.401414,-1.77623,2.17764
794,Khadim Sy,Mississippi,SEC,14,13.8,97.3,16,47.7,48.92,6.7,12.3,5.1,19.1,2,2,1,13,27,0.481,3.1,2.3,4.7,Sr,10-Jun,3,0.433593,2021,47782,"Dakar, Senegal",Wake Forest,0.5,8,12,5,15,0.666666667,0.333333333,2,2,1,1.42476,0,1.17782,-0.601312,1.77913
795,Ismael Massoud,Wake Forest,ACC,21,54.3,90.8,23,44.8,48.24,4,15.6,5.4,16.9,30,41,0.732,21,62,0.339,0.3,1,25,So,8-Jun,25,0.929865,2021,70548,"East Harlem, NY",Kansas St.,0.343760743,11,26,10,36,0.423076923,0.277777778,1,2,0.5,1.82534,0,-2.25468,-0.62717,-1.62751
796,Seth Pinkney,Quinnipiac,MAAC,22,56.9,135.1,12.6,79.4,75.99,6.6,15.5,4.5,13,48,74,0.649,62,79,0.785,10,1.3,92.5,So,1-Jul,4,2.60332,2021,70444,"Philadelphia, PA",FIU,0.666617776,56,71,6,8,0.788732394,0.75,33,37,0.891891892,2.5603,0,5.0884,1.18825,3.90015
797,Mikey Howell,UC San Diego,BW,13,73.6,95.6,19.1,46.8,48.66,1.8,8.9,35.2,27.7,14,24,0.583,23,51,0.451,0.5,2.9,30.8,Sr,3-Jun,32,1.14637,2021,72976,"San Marcos, CA",Bradley,2.133333333,19,37,4,14,0.513513514,0.285714286,0,0,0,2.01372,0,-2.41528,-1.71469,-0.700594
798,Austin Butler,Holy Cross,Pat,16,82.9,105.9,24,56.6,57.47,6.6,23.8,7.5,16.5,34,56,0.607,71,138,0.514,0.8,2.8,28.4,Sr,5-Jun,4,2.7112,2021,50945,"Latrobe, PA",Charlotte,0.513513514,59,106,12,32,0.556603774,0.375,3,3,1,2.72062,0,2.53004,3.33989,-0.809844
799,Isaiah Poor Bear-Chandler,Wichita St.,Amer,16,23.7,94.7,13.3,40.5,42.85,9.3,10,3.1,13.7,7,13,0.538,12,29,0.414,3.4,0.3,35.1,Jr,9-Jun,44,0.201563,2021,65638,"Omaha, NE",Nebraska Omaha,0.428644896,10,14,2,15,0.714285714,0.133333333,1,2,0.5,1.13366,0,-3.05754,-3.17992,0.122374
800,Antavion Collum,Mississippi,SEC,8,2.8,86.6,24.1,56.3,47.75,14.4,14.9,25.1,30.6,0,3,0,3,5,0.6,0,3.7,37.5,So,7-Jun,4,0.057685,2021,72049,"Memphis, TN",Cal St. Bakersfield,1,1,1,2,4,1,0.5,1,1,1,0.446374,0,2.35498,-0.905065,3.26004
801,Both Gach,Minnesota,B10,29,56.1,95.2,17.6,46.4,51.38,2.1,15.5,17.1,22.3,42,52,0.808,46,91,0.505,0.3,1.5,31.1,Jr,6-Jun,11,0.969312,2021,66562,"Austin, MN",Utah,1.217374858,29,41,17,50,0.707317073,0.34,4,4,1,2.41917,0,0.00360681,-0.776245,0.779851
802,Zion Williams,UMKC,Sum,20,80.6,90.9,18,48.5,50.65,5.6,17.1,14.8,25.2,23,36,0.639,54,106,0.509,0.8,2.8,27.7,Sr,4-Jun,0,0.115625,2021,71747,"Maybrook, NY",Gardner Webb,1.166697222,39,67,15,39,0.582089552,0.384615385,2,3,0.666666667,3.19092,0,-1.91877,-2.88424,0.965462
803,Cameron Wilbon,Robert Morris,Horz,18,43.2,97,17.5,47.5,51.99,7.4,14.5,4,19.5,22,30,0.733,35,73,0.479,0.7,1.1,37.5,Jr,5-Jun,22,0.261676,2021,65790,"Gary, IN",Sacramento St.,0.400057002,21,36,14,37,0.583333333,0.378378378,3,3,1,0.866515,0,-6.26005,-3.60904,-2.651
804,Tre' Williams,Minnesota,B10,27,42.8,89.1,18,48.3,46.93,2.8,11.7,11.6,17.4,10,32,0.313,37,78,0.474,0.8,1.9,21.2,So,5-Jun,1,0.464913,2021,70552,"Dallas, TX",Oregon St.,1,25,39,12,39,0.641025641,0.307692308,2,2,1,1.96779,0,0.496543,-0.433878,0.930421
805,Danilo Djuricic,Harvard,Ivy,28,45.4,124.6,15.7,54.2,57.9,9.5,17.3,7.8,9.3,28,33,0.848,37,67,0.552,2.1,0.6,25,Jr,8-Jun,30,1.96232,2020,51792,"Brampton, ON",Santa Clara,1.40003867,31,54,6,13,0.574074074,0.461538462,8,8,1,1.72809,0,2.76327,2.97634,-0.21307
806,Jalyn McCreary,South Carolina,SEC,17,26.8,95.8,20.3,48.7,50.32,9.7,11.2,4.4,18.6,13,22,0.591,37,75,0.493,8.8,1.9,28.9,So,8-Jun,4,0.821468,2021,70457,"Marietta, GA",South Florida,0.312473438,17,24,20,51,0.708333333,0.392156863,4,4,1,1.34347,0,0.208214,-1.94359,2.1518
807,Josh O'Garro,Oklahoma,B12,2,0.4,0,14.5,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,Fr,5-Jun,21,-0.597349,2021,72786,"George town, ",San Jose St.,0,NA,NA,NA,NA,0,0,NA,NA,0,0.0702664,0,-22.2803,-14.1035,-8.17682
808,Alondes Williams,Oklahoma,B12,24,40.5,106.1,19.8,49.6,53.43,4.9,12.2,14.1,15.2,26,31,0.839,61,111,0.55,1.5,2.2,23,Sr,5-Jun,15,1.65341,2021,70784,"Milwaukee, WI",Wake Forest,1.391317959,51,83,10,28,0.614457831,0.357142857,16,17,0.941176471,1.98323,0,2.37976,0.966052,1.41371
809,D.J. Jeffries,Memphis,Amer,28,64.1,95.6,21.6,49.6,50.8,5.7,16,14.7,21.4,41,73,0.562,80,166,0.482,4,2,30.8,So,7-Jun,0,1.36309,2021,71638,"Olive Branch, MS",Mississippi St.,0.899995333,59,96,21,70,0.614583333,0.3,14,18,0.777777778,3.63754,0,2.99329,-0.0886557,3.08195
810,Andrew Junkin,Mississippi St.,SEC,4,0.9,109.3,10.8,100,100,0,0,0,45.4,0,0,0,2,2,1,9.7,0,0,So,11-Jun,30,0.0911347,2021,67788,"New Hope, MS",Elon,0,1,1,1,1,1,1,0,0,0,0.190302,0,2.89335,-2.12753,5.02088
811,Marcus Weathers,Duquesne,A10,18,74,103.3,27.6,51.2,54.23,9.8,18.3,12,16.6,65,102,0.637,86,164,0.524,2.6,1.8,49.5,Sr,5-Jun,5,3.08624,2021,52145,"Overland Park, KS",SMU,0.642866327,69,112,17,52,0.616071429,0.326923077,26,26,1,3.23262,0,3.5666,3.11906,0.447545
812,Jarvis Omersa,Minnesota,B10,7,5.9,114.1,10.7,57.1,60.91,5.8,19.3,16.1,22.9,4,6,0.667,4,7,0.571,4.3,7.4,85.7,Jr,6-Jun,21,0.464833,2021,66106,"Orono, MN",St. Thomas,1.999766682,4,7,0,0,0.571428571,0,4,4,1,1.45187,0,5.49123,-3.56518,9.05641
813,Elijah Olaniyi,Miami FL,ACC,21,63.1,95.2,18.5,47.6,50.9,4.3,13.8,5.8,17.6,39,55,0.709,59,110,0.536,1.5,1.6,28.9,Sr,5-Jun,4,1.41024,2021,52259,"Newark, NJ",Stony Brook,0.500027632,53,91,6,19,0.582417582,0.315789474,8,11,0.727272727,3.19208,0,-0.571557,-0.495273,-0.0762841
814,Tari Eason,Cincinnati,Amer,23,49,90.8,24.4,49.3,50.79,12.6,21.8,14.3,25.4,27,47,0.574,60,116,0.517,7,3.4,32.2,Fr,8-Jun,13,1.00575,2021,72347,"Seattle, WA",LSU,0.5999816,52,89,8,26,0.584269663,0.307692308,17,22,0.772727273,2.53434,0,2.20961,-0.480373,2.68998
815,Zion Tordoff,Marist,MAAC,29,25,99.4,19.4,51.7,54.11,12,15.1,13.2,22.6,24,41,0.585,31,60,0.517,0.9,0.8,68.3,Jr,8-Jun,33,0.376147,2020,70979,"Bradford, England",Houston Baptist,0.772739257,25,43,6,17,0.581395349,0.352941176,1,1,1,0.729604,0,-3.57109,-2.04347,-1.52761
816,Oscar Lopez Jr.,DePaul,BE,4,9.6,104.8,24,63.5,62.72,5.8,16.1,23.2,25.6,2,4,0.5,15,22,0.682,4.7,0.8,15.4,So,4-Jun,15,1.69343,2021,71775,"Cypress, CA",Central Michigan,0.875,11,12,4,10,0.916666667,0.4,0,0,0,1.88435,0,0.441056,-0.051065,0.492121
817,Dimon Carrigan,FIU,CUSA,20,42.8,112.7,18.5,60.7,60.18,15,22.2,7.5,18.2,26,47,0.553,54,87,0.621,12.6,2.6,52.8,Sr,9-Jun,0,1.62506,2021,71391,"Boston, MA",West Virginia,0.571440816,44,69,10,18,0.637681159,0.555555556,20,25,0.8,1.8869,0,3.26144,0.426796,2.83464
818,Kellon Taylor,Albany,AE,16,79.7,94.1,19.8,50.8,52.62,5.1,16.8,12.7,21.7,32,55,0.582,63,119,0.529,0.7,1.2,44.4,Sr,6-Jun,12,0.729896,2021,47236,"Landover, MD",McNeese St.,0.842105263,47,81,16,38,0.580246914,0.421052632,1,1,1,2.56277,0,-2.4885,-2.34135,-0.147157
819,Keondre Montgomery,Mississippi St.,SEC,7,1.5,84.4,34,32.1,32.14,6,5.5,34.7,8.7,0,0,0,3,10,0.3,0,3,0,Fr,7-Jun,55,0.112127,2021,73772,"Jackson, MS",Alcorn St.,2.99930021,1,2,2,8,0.5,0.25,0,0,0,0.224569,0,-10.55,-7.8343,-2.71574
820,Jalen Dupree,Samford,SC,11,25.3,92.6,27.8,50.7,52.61,14.1,15.1,12,25.1,15,25,0.6,28,53,0.528,5.1,0.6,37.3,Sr,8-Jun,24,0.82993,2021,46052,"Cordova, TN",Tennessee St.,0.45835,23,33,5,20,0.696969697,0.25,2,2,1,1.23157,0,-2.54231,-1.07157,-1.47074
821,Isaih Moore,St. John's,BE,25,39.3,120.6,22.2,59.3,62.09,10.8,20.4,9.3,12.5,39,51,0.765,85,135,0.63,4.2,1.5,31.7,Jr,10-Jun,13,2.63969,2021,66528,"Columbia, SC",Southern Miss,0.909090909,69,90,16,45,0.766666667,0.355555556,45,46,0.97826087,1.82356,0,4.75623,4.29592,0.460308
822,Braelen Bridges,Illinois Chicago,Horz,18,38.7,107.1,25.7,65.2,64.81,10.3,17.7,13.5,22.8,28,47,0.596,75,115,0.652,0.8,0.8,40.9,Jr,10-Jun,23,1.68135,2021,70400,"Atlanta, GA",Georgia,0.542892409,44,61,31,54,0.721311475,0.574074074,3,3,1,1.55551,0,1.30853,1.43333,-0.124796
823,Tyler Brelsford,George Washington,A10,14,39.9,91.3,14.3,49,50.77,1.4,12.9,11.1,22.3,10,17,0.588,9,21,0.429,0.4,1.1,32.7,Fr,4-Jun,2,0.0331318,2021,73555,"Ellicott City, MD",Bryant,1.066735113,4,11,5,10,0.363636364,0.5,0,0,0,1.18295,0,-3.92706,-2.49195,-1.43512
824,Kobe King,Wisconsin,B10,19,43.5,99.4,21.9,48.1,51.32,4.9,6.8,12.3,15.3,37,55,0.673,66,131,0.504,1.2,1.1,34.6,So,4-Jun,23,2.12412,2020,50235,"La Crosse, WI",Valparaiso,1.034462425,35,60,31,71,0.583333333,0.436619718,3,3,1,3.13695,0,2.18414,1.14092,1.04321
825,Roscoe Eastmond,Denver,Sum,20,47.8,82.2,17.8,41.9,43.11,1.9,13.8,31,30.8,10,20,0.5,19,43,0.442,0.3,2.6,27,So,9-May,2,-0.528989,2021,71526,"Marietta, GA",Southeastern Louisiana,1.684210526,6,15,13,28,0.4,0.464285714,0,0,0,1.02223,0,-6.43751,-4.55768,-1.87982
826,Jerome Hunter,Indiana,B10,25,43.9,96.9,17.2,52.6,52.75,3.3,14.7,6.6,15.4,14,27,0.519,34,63,0.54,0.7,1.1,19.9,So,7-Jun,21,0.951903,2021,65892,"Columbus, OH",Xavier,0.681818182,22,32,12,31,0.6875,0.387096774,6,6,1,2.02943,0,1.20773,0.441862,0.765865
827,Nathan Scott,Northern Illinois,MAC,14,32.3,100.7,17.7,44.5,45.98,7.5,17.4,8.4,10.8,10,18,0.556,19,44,0.432,1.9,1.7,24.7,Sr,8-Jun,25,0.664431,2021,71203,"Naperville, IL",Eastern Michigan,1.250087504,15,27,4,17,0.555555556,0.235294118,4,5,0.8,0.9755,0,-1.75789,0.176514,-1.93441
828,Tyrece Radford,Virginia Tech,ACC,18,64.8,125.1,18.1,57.4,61.32,7.4,15.1,13.2,10.3,49,64,0.766,75,125,0.6,1.5,1,43,So,2-Jun,23,4.44982,2021,67673,"Baton Rouge, LA",Texas A&M,2.0556,53,75,22,50,0.706666667,0.44,4,4,1,3.45973,0,6.70633,5.0764,1.62993
829,Jimmy Boeheim,Cornell,Ivy,21,63.3,100,30.7,48.2,51.5,4.7,17.7,15.7,12.4,63,88,0.716,97,193,0.503,1.3,1.4,29.5,Jr,8-Jun,3,2.90941,2020,50445,"Fayetteville, NY",Syracuse,1,68,127,29,66,0.535433071,0.439393939,4,4,1,1.84043,0,0.851995,3.60645,-2.75445
830,Jordan Rawls,Western Kentucky,CUSA,28,55,99.2,20.7,46,49.77,2.3,8.2,18,18.7,34,38,0.895,46,113,0.407,0,1.3,17.8,So,1-Jun,3,1.32125,2021,71517,"Chattanooga, TN",Georgia St.,1.348831152,22,46,24,67,0.47826087,0.358208955,0,0,0,1.93996,0,-0.377602,0.381129,-0.758731
831,Damion Squire,UC Davis,BW,13,57.7,112.8,18.7,52.2,60.67,2.7,11.7,18.7,18.9,50,60,0.833,31,61,0.508,0.6,2.6,65.9,Jr,Jun-00,1,2.58368,2021,65441,"Montreal, PQ",Portland St.,1.5999888,22,35,9,26,0.628571429,0.346153846,0,0,0,2.59685,0,2.15012,1.21511,0.935015
832,Joel Soriano,Fordham,A10,14,65,97.4,25.4,54.5,55.13,15.3,26.8,12.3,19.5,24,43,0.558,61,112,0.545,4.3,0.9,38.4,So,11-Jun,22,1.83939,2021,71918,"Yonkers, NY",St. John's,0.448295839,41,67,19,44,0.611940299,0.431818182,15,15,1,2.70683,0,-0.0337751,0.174194,-0.20797
833,Mike Henn,Portland,WCC,18,63.3,96.8,15,53.5,56.37,2.5,13.5,10.7,20.8,19,25,0.76,17,39,0.436,0.7,0.8,25.3,Sr,8-Jun,24,0.675229,2021,46366,"Bellevue, WA",Denver,0.750032813,10,24,7,15,0.416666667,0.466666667,0,0,0,1.1143,0,-3.53036,-1.20679,-2.32357
834,Taeshon Cherry,Arizona St.,P12,7,11.1,107.6,11.7,48.2,48.21,3.9,12.7,3.2,0,0,0,0,3,6,0.5,2.9,1.5,0,Jr,8-Jun,35,0.659578,2021,66622,"El Cajon, CA",Grand Canyon,0,2,5,1,1,0.4,1,1,2,0.5,1.33684,0,-0.593195,-1.18842,0.595221
835,Xavier Green,Old Dominion,CUSA,22,84.5,80.8,15.5,39.1,42.18,2.3,10.8,12.3,24.8,22,30,0.733,37,103,0.359,1,1.4,18.8,Sr,6-Jun,10,-1.06674,2021,44944,"Williamsburg, VA",Maryland,1.092597325,12,26,25,77,0.461538462,0.324675325,3,3,1,2.6607,0,-4.17195,-3.67215,-0.499795
836,Ejike Obinna,Vanderbilt,SEC,19,15.2,93.1,14.6,46.7,51.8,8.3,19.7,0,23.4,8,10,0.8,14,28,0.5,0,0.4,33.3,Sr,10-Jun,50,0.128985,2021,50481,"Enugu, Nigeria",Saint Joseph's,0,10,17,4,11,0.588235294,0.363636364,7,7,1,0.628284,0,-4.38559,-2.7436,-1.64199
837,Rodney Chatman,Dayton,A10,12,39.3,84.5,20.3,48.1,49.38,0.7,8.3,22.9,30.1,17,32,0.531,30,54,0.556,0.6,3,39.5,Sr,1-Jun,0,0.238736,2021,49014,"Lithonia, GA",Vanderbilt,1.153846154,21,33,9,21,0.636363636,0.428571429,0,0,0,3.29773,0,-1.7259,-3.17436,1.44846
838,Chris Shelton,Hampton,BSth,25,76.7,124.8,12.2,68.1,68.21,1.9,5.5,4.4,11.5,5,7,0.714,20,39,0.513,0.8,1.4,4,So,4-Jun,12,2.23497,2021,70485,"Richmond, VA",Youngstown St.,0.894736842,8,14,12,25,0.571428571,0.48,0,0,0,1.28472,0,-0.573581,1.4526,-2.02618
839,Patrick Tape,Duke,ACC,10,4.6,79,22.1,38.5,36.91,15.3,13.2,7.4,23.2,1,4,0.25,5,13,0.385,4.7,6.4,30.8,Sr,9-Jun,12,-0.0164482,2021,45926,"Charlotte, NC",San Francisco,0.5,5,13,0,0,0.384615385,0,1,1,1,0.631619,0,-2.25004,-6.02294,3.77289
840,Miles James,East Carolina,Amer,8,8.6,69.4,15.8,12.5,26.1,5.3,5.7,17.4,17.8,5,7,0.714,0,6,0,2.1,0,58.3,Jr,6-Jun,33,-0.497496,2021,71170,"Inglewood, CA",Cal St. Northridge,2.00030003,0,5,0,1,0,0,0,0,0,0.673429,0,-9.00458,-5.73979,-3.2648
841,Chase Paar,George Washington,A10,16,50.7,87.8,17.7,45.9,49.79,8.9,16.1,6.8,26.3,18,26,0.692,32,66,0.485,3.3,1.3,35.6,So,9-Jun,3,0.0945832,2021,70285,"Mount Airy, MD",Towson,0.428571429,30,56,2,10,0.535714286,0.2,4,6,0.666666667,1.54337,0,-4.28253,-3.48003,-0.802505
842,Brady Manek,Oklahoma,B12,25,57.3,109.7,20.8,52.5,54.11,5.6,16.9,6.7,9.7,23,30,0.767,53,110,0.482,3.3,1.2,12.6,Sr,9-Jun,35,2.72583,2021,51462,"Harrah, OK",North Carolina,0.954545455,33,51,19,58,0.647058824,0.327586207,3,6,0.5,2.75233,0,4.33719,3.96975,0.367446
843,Mamoudou Diarra,Cincinnati,Amer,15,14.2,86.4,18.2,48.4,48.85,10.9,17,8.9,28.2,4,8,0.5,9,22,0.409,2.5,1.3,25.8,Jr,9-Jun,20,0.0878142,2021,51285,"Bamako, Mali",Tennessee Tech,0.5,6,9,3,12,0.666666667,0.25,1,1,1,0.892979,0,-4.18804,-4.08174,-0.106297
844,Noah Locke,Florida,SEC,25,72.4,111.8,16.1,55.4,56.88,1.7,7.6,4.4,13.1,21,27,0.778,37,80,0.463,0.7,1.2,12.2,Jr,3-Jun,10,2.61257,2021,66096,"Baltimore, MD",Louisville,0.62962963,7,15,31,66,0.466666667,0.46969697,0,0,0,2.85922,0,2.85227,2.86296,-0.0106977
845,Darlinstone Dubar,Iowa St.,B12,16,24.1,68.4,15.1,37.8,39.22,5.9,13.6,5.5,31.1,6,13,0.462,11,31,0.355,1.3,1.5,31.7,Fr,6-Jun,55,-0.92365,2021,72705,"Charlotte, NC",Hofstra,0.368421053,7,20,4,11,0.35,0.363636364,2,2,1,1.20334,0,-6.0454,-4.81735,-1.22805
846,Tamir Bynum,Prairie View A&M,SWAC,16,12.7,85,17.1,45.8,46.89,2.3,8,15.3,23.1,7,14,0.5,15,29,0.517,0.8,1.8,38.9,So,1-Jun,5,-0.12927,2020,65520,"Houston, TX",New Orleans,1.333283336,12,22,3,7,0.545454545,0.428571429,0,0,0,0.897614,0,-3.25103,-3.1828,-0.0682265
847,Sean Sutherlin,New Hampshire,AE,27,81.6,82.7,26.3,43.3,46.03,5,24.1,17.4,25.2,69,119,0.58,126,288,0.438,1.4,1.8,37.8,Jr,5-Jun,2,0.0772676,2020,71621,"New Brighton, MN",Minnesota,0.678902618,114,222,12,66,0.513513514,0.181818182,7,7,1,3.50625,0,-3.25976,-3.95484,0.695082
848,Tobias Rotegaard,UAB,CUSA,6,1.8,64.2,15.1,30,30,5.8,0,0,20.4,0,0,0,0,2,0,0,0,0,Fr,7-Jun,33,-0.312483,2021,73579,"Kongsberg, Norway",Long Beach St.,0,0,1,0,1,0,0,0,0,0,0.201179,0,-6.72228,-2.71944,-4.00284
849,Edoardo Del Cadia,UNLV,MWC,19,17.1,102.9,19,58.1,63.98,14.3,19.1,6.7,31.5,14,17,0.824,18,28,0.643,0.8,1.1,54.8,Jr,7-Jun,10,0.60555,2021,73641,"Senigallia, Italy",Nicholls St.,0.444522226,16,21,2,7,0.761904762,0.285714286,0,0,0,0.725575,0,-2.86615,-1.7539,-1.11225
850,Jalen White,Texas A&M Corpus Chris,Slnd,21,71.2,82.4,24.6,42.7,47.99,2.5,16.7,14.1,24,67,104,0.644,62,156,0.397,1,1.7,56.5,So,5-Jun,3,0.0196202,2021,70897,"St. Petersburg, FL",UNC Greensboro,0.571433469,44,90,18,66,0.488888889,0.272727273,4,6,0.666666667,1.78845,0,-5.79881,-3.85535,-1.94346
851,Lincoln Ball,George Washington,A10,14,29.2,65.2,9,25,25.49,1.2,12.1,9.6,16.1,1,3,0.333,4,21,0.19,0.5,2.3,10.7,Fr,6-Jun,5,-1.48959,2021,73421,"Williamsport, MD",American,2.200224027,2,5,2,16,0.4,0.125,1,1,1,0.997336,0,-5.04699,-5.25886,0.211867
852,Moses Wood,UNLV,MWC,25,55.4,103.7,14.5,49.1,53,6.5,15.9,6.3,18.7,23,28,0.821,25,53,0.472,6.1,1.3,24.3,So,8-Jun,1,0.916779,2021,65666,"Reno, NV",Portland,0.80768432,22,34,3,19,0.647058824,0.157894737,1,1,1,1.89338,0,0.125547,-0.457707,0.583254
853,Gabe Kalscheur,Minnesota,B10,21,54.8,94.3,17.8,38.8,45.31,3.8,6.4,11.3,14.7,49,57,0.86,32,77,0.416,0.5,1.4,30.5,Jr,4-Jun,22,1.16699,2021,66107,"Edina, MN",Iowa St.,1.233305334,16,30,16,47,0.533333333,0.340425532,0,0,0,2.93668,0,-0.834971,-0.688959,-0.146012
854,Kuba Karwowski,Utah St.,MWC,4,0.5,123.2,15.2,50,50,18.8,0,0,0,0,0,0,1,2,0.5,39.2,0,0,Sr,2-Jul,52,0.122984,2021,72046,"Warsaw, Poland",Sam Houston St.,0,1,2,0,0,0.5,0,0,0,0,0.245002,0,8.18186,-0.212937,8.39479
855,Dylan Robertson,Sam Houston St.,Slnd,14,10.2,117.7,14.1,71.4,70.22,10.9,15.7,5.5,23.6,9,14,0.643,10,14,0.714,3.3,1.1,100,Jr,10-Jun,22,0.522389,2021,73136,"Tuscaloosa, AL",Bethune Cookman,0.571393881,10,13,0,1,0.769230769,0,7,7,1,0.670143,0,-2.05856,-2.09552,0.0369535
856,Osayi Osifo,Florida,SEC,20,19.7,94.4,14.9,55.6,54.17,14.6,16.1,6.1,30.9,8,17,0.471,15,27,0.556,0.5,0.9,63,Jr,7-Jun,15,0.266208,2021,73481,"McKinney, TX",Jacksonville,0.4375,16,21,2,9,0.761904762,0.222222222,3,3,1,1.10938,0,-2.36243,-2.73846,0.376026
857,Dejuan Clayton,Coppin St.,MEAC,16,66.9,99.3,22.2,41.6,51.74,0.7,8.9,28.3,17.2,94,120,0.783,39,95,0.411,0,2.1,69.4,Sr,2-Jun,13,1.56325,2021,46161,"Bowie, MD",Hartford,1.844444444,30,72,9,23,0.416666667,0.391304348,0,0,0,2.66235,0,-2.10782,-1.36889,-0.738933
858,Aljaz Kunc,Washington St.,P12,23,41.2,119.6,14.9,51.9,57.76,7.6,16.6,5.6,11.1,34,39,0.872,24,45,0.533,0.7,1.9,36.4,Jr,8-Jun,4,2.04697,2021,65529,"Ljublijana, Slovenia",Iowa St.,0.923036093,18,27,6,18,0.666666667,0.333333333,0,0,0,2.48572,0,5.68118,2.85133,2.82985
859,CJ Felder,Boston College,ACC,19,65.6,102.4,18.1,53.4,54.97,5.4,19.8,6.5,17,28,45,0.622,45,76,0.592,7.9,2,30.8,So,7-Jun,1,1.80967,2021,70714,"Sumter, SC",Florida,0.586188823,41,62,4,15,0.661290323,0.266666667,16,18,0.888888889,2.7764,0,2.92097,0.91208,2.00889
