,Player,School,Conference,GP,Min%,ORTG,USG,EFG,OR%,DR%,AST%,TOV%,BLK%,STL%,FTR,Year,Height,DBPM
1019,Souleymane Koureissi,Richmond,A10,14,4,62.2,23.9,33.3,4,5.9,11.9,37.4,0,1,75,Sr,9-Jun,-4.10644
1020,Andre Gustavson,Richmond,A10,28,46.1,99.5,11.5,46.7,2.8,9.3,8,15.9,0.8,2.6,37.1,Sr,5-Jun,1.58309
1021,Matt Grace,Richmond,A10,37,38.1,107.3,16.1,48.9,5.9,12.7,12.6,13,3.4,2,16.9,Sr,9-Jun,1.39664
1022,Sy Chatman,Illinois St.,MVC,18,35.7,110.8,26.2,53.9,9.8,16.3,5.5,14.2,4.8,1.3,52.4,Sr,8-Jun,-1.38356
1023,Omar Silverio,Hofstra,CAA,30,64,100.6,20.6,48.7,0.9,14.1,6.5,13.3,0.2,2.3,22.4,Sr,3-Jun,-1.04549
1024,Tre Wood,LIU Brooklyn,NEC,29,75,86.4,16.3,39.9,2,8.8,22.1,26.1,0.6,2.2,30.7,Jr,1-Jun,-0.786983
1025,Samba Diallo,Manhattan,MAAC,29,61,103.4,14.1,44.4,7.5,14.5,5.9,18.3,0.1,3,62.4,Sr,7-Jun,-0.146138
1026,Michael Devoe,Georgia Tech,ACC,30,82.7,103.4,27.1,53.8,2.4,14.1,19.8,17.4,1.3,2.3,26.9,Sr,5-Jun,0.859325
1027,Diego Willis,Stephen F. Austin,WAC,20,16,98.2,12.2,45.1,2,8.5,7.6,15.4,0,2.2,12.2,Sr,4-Jun,-0.16483
1028,Joey Baker,Duke,ACC,34,25.9,111.8,17.2,55.9,2.7,7.9,5.6,15.1,0.2,2.2,22.9,Sr,6-Jun,0.501607
1029,Blake Preston,Liberty,ASun,28,31.3,108,25.9,57.5,15.4,23.8,15.8,18.6,2.9,1.3,35,Jr,9-Jun,0.958272
1030,Myles Dread,Penn St.,B10,31,66.6,115.9,12.2,57.9,2.1,9.7,10,14.5,0.3,2.4,9.5,Sr,4-Jun,2.9696
1031,Ryan Young,Northwestern,B10,30,42.5,109.6,26.4,55.5,10,18.8,12.3,15.3,2.4,1.2,54.6,Jr,10-Jun,0.549885
1032,Miller Kopp,Indiana,B10,35,62.1,96.5,13.7,45.6,1.6,9.8,7.5,15.7,1.2,1,19.1,Jr,7-Jun,1.27154
1033,Luther Muhammad,Arizona St.,P12,30,45.8,80.7,19.3,35.5,1.1,11.7,11.5,13.2,0.2,2.7,15.6,Jr,3-Jun,1.83341
1034,Pete Nance,Northwestern,B10,29,65.5,113.4,25.3,56,4.3,22.9,22.1,12.7,5,0.7,23.4,Sr,10-Jun,2.31275
1035,Justin Ahrens,Ohio St.,B10,32,50,105,13.1,51.5,1,12.2,6.9,16.1,0.2,0.9,18,Sr,6-Jun,-0.2032
1036,Myreon Jones,Florida,SEC,33,67.3,99.1,17,47.1,1.7,10.1,11.2,16.4,0.6,2.8,16.1,Sr,3-Jun,1.21549
1037,John Knight III,Southern Utah,BSky,33,81.6,102.2,25.7,53.5,4.1,11.8,24.4,23.2,1.7,3.4,54.9,Sr,3-Jun,0.803807
1038,Jules Bernard,UCLA,P12,35,73.8,115.3,20.7,49.9,3.1,15.4,10.6,9.4,0.8,1.9,34.5,Sr,7-Jun,1.94623
1039,Kyle Lofton,St. Bonaventure,A10,30,87.2,102.3,22.4,44.5,2.5,8.6,28.4,18,0.3,3.1,29.6,Sr,3-Jun,0.99607
1040,Kenneth Nwuba,UCLA,P12,20,9,102.9,11.5,66.7,6.2,10.3,5.2,28.8,5.5,0.5,53.3,Jr,10-Jun,3.02245
1041,Ben Harvey,Southern Illinois,MVC,5,5.1,63.9,15.1,30,4.2,8.8,15.2,34.4,3.8,0,0,Jr,5-Jun,-1.82558
1042,Jordan McCabe,UNLV,MWC,30,74.5,101.1,15.6,42.3,1,5.7,29.9,18.2,0.3,2.1,17.3,Sr,Jun-00,0.60099
1043,Emmitt Matthews Jr.,Washington,P12,31,76.6,106.4,18.2,50.3,5.1,11.6,4.1,14.2,1.5,1.1,34.3,Sr,7-Jun,-0.572706
1044,Austin Fadal,Eastern Washington,BSky,2,0.9,0,25.4,0,0,30.3,0,40.7,0,10.3,0,So,4-Jun,2.68656
1045,Francisco Caffaro,Virginia,ACC,35,44,100.9,16.9,52.4,11.6,21.8,2.6,20.5,2.2,0.8,64.8,Jr,1-Jul,0.135936
1046,Brendan Thiele,Army,Pat,7,2,75.3,21.6,35.7,4.8,15.2,0,23.2,10,0,42.9,Sr,5-Jun,-3.06503
1047,Cameron Copeland,Austin Peay,OVC,27,56,96,21.6,46.7,5.7,14.7,14.2,16.5,1.2,3,14.1,Jr,7-Jun,0.297719
1048,Carter Hendricksen,North Florida,ASun,20,48.8,91.1,26.5,41.7,4.6,14.8,12.8,16,1.8,1.1,23,Jr,7-Jun,-1.31839
1049,Dorian James,North Florida,ASun,27,58.4,89,14.5,43.8,6.3,15.6,11.4,26.9,4.2,1.1,33.9,So,7-Jun,0.783508
1050,Trevante Anderson,Idaho,BSky,29,78.6,94,28.1,46,2.9,15.1,23.3,22,0.3,1,47.1,Jr,1-Jun,-3.41138
1051,Dan Fotu,Saint Mary's,WCC,33,34.6,107.7,23.9,55.2,5.9,20.4,7.2,17.5,1.4,2,34.6,Sr,7-Jun,2.28296
1052,Matthias Tass,Saint Mary's,WCC,33,72.6,118,23.3,56,9.4,16.9,15.7,14.4,2.4,1.1,33.1,Sr,10-Jun,2.52354
1053,Quinn Clinton,Saint Mary's,WCC,1,0.2,0,0,0,0,0,0,0,0,0,0,Jr,3-Jun,-0.899972
1054,Dane Goodwin,Notre Dame,ACC,34,83.2,119.6,18.1,60,3.4,13.1,7.9,9.7,0.3,1.2,18.3,Jr,6-Jun,0.701662
1055,Malik Jefferson,Mount St. Mary's,NEC,23,48.5,97.1,18.4,47.4,11.7,20.7,8,21.3,4.9,1.8,25.5,Sr,9-Jun,0.725599
1056,Dee Barnes,Southern Utah,BSky,22,11.9,96.9,16.3,41.5,2.2,10.4,4.5,8.8,0.7,1.4,21.3,Sr,4-Jun,-1.51241
1057,Kris Wooten,Elon,CAA,30,46.5,84.9,10.6,40.7,0.4,9.9,6.1,16.1,0.4,0.7,12.4,Sr,2-Jun,-1.33766
1058,Bryce Washington,Penn,Ivy,12,8.2,112.4,15.8,62.5,3.7,13.4,5.9,23.7,2.3,0,30,Sr,4-Jun,-3.7678
1059,Anthony Crump,Northern Illinois,MAC,30,58.9,85.8,16.6,47.7,3.2,20.8,9.7,21.2,1.1,1.9,44.4,Sr,8-Jun,0.264292
1060,Kyle Colvin,Cal Poly,BW,23,47.1,99.2,16.6,47.4,3.4,13.7,2.3,17.3,0.2,0.6,45.3,So,6-Jun,-1.18823
1061,Elijah Harkless,Oklahoma,B12,26,53,92.5,21.9,49.3,3.6,14.3,12.1,21.3,0.6,2.8,25.6,Sr,3-Jun,1.85942
1062,Darius Brown II,Cal St. Northridge,BW,7,13.7,89.4,17.2,39,0.7,13.9,16.8,16,0,2.8,14.6,Sr,2-Jun,0.177414
1063,Brendan Harrick,Cal St. Northridge,BW,18,37,93.1,15.5,44.1,5.3,14.3,4.2,13.2,3.4,0.9,5.5,Jr,5-Jun,-2.18582
1064,James Manns,Wright St.,Horz,10,3.4,106.3,25.6,63.5,2.5,19.9,0,14.3,0,0,3.8,Sr,7-Jun,-2.43261
1065,Jeameril Wilson,Lehigh,Pat,31,69.5,101.3,21.8,59.2,2.9,16.9,16.5,22.4,1.9,0.7,20.6,Sr,7-Jun,-1.2873
1066,Tyrone Perry,Lafayette,Pat,27,77,106.1,19.4,53.1,1.9,11.4,18.8,13.8,0.4,1.8,13.5,Sr,2-Jun,-2.28047
1067,Sean Good,Lafayette,Pat,2,1,62.5,14.6,100,9.7,10.2,0,69.8,9.2,0,0,Sr,10-Jun,-2.05922
1068,DeAndre Williams,Memphis,Amer,26,49.3,111.7,21.4,58.7,10.6,14.9,13.9,21.3,3.1,3,37.1,Sr,9-Jun,2.98832
1069,Nic Lynch,Lehigh,Pat,31,52.2,116.9,20.7,60.4,6.3,18,6.4,14.4,1.7,0.3,32.2,Sr,11-Jun,-2.12261
1070,Trey McGowens,Nebraska,B10,17,34.9,92.2,16.3,44.9,3.5,13.1,10.2,19.5,1,3.3,65.9,Jr,4-Jun,1.9491
1071,Ladarius Marshall,Alcorn St.,SWAC,30,18.3,94.3,13.4,40,11.3,19.7,0.7,20.6,6.3,0.7,62.5,Jr,7-Jun,-0.447823
1072,Kristian Sjolund,Portland,WCC,30,45.2,103.2,18.9,50.5,5.7,15.9,6,11.4,3,1.1,18.4,Jr,8-Jun,-0.883901
1073,Kam Gibson,Vermont,AE,23,26.3,97.6,19.6,47.7,1.2,12.9,7.6,9.9,0.3,0.9,25.9,Sr,3-Jun,-0.48118
1074,Jake Stephens,VMI,SC,27,80.8,124.5,26.3,65.4,6.1,22.6,21.8,16.7,6.9,0.9,40.6,Sr,11-Jun,1.10388
1075,Ryan Larson,Wofford,SC,30,83.2,109.1,16.1,53.9,0.4,14.2,20,21.2,0.4,2.3,23.8,Sr,1-Jun,0.913235
1076,Isaiah Bigelow,Wofford,SC,29,58.2,108.7,20.2,47.8,5.9,23.7,11.4,13.2,1.2,1,28.6,Jr,7-Jun,-0.812506
1077,Messiah Jones,Wofford,SC,3,4.9,124.2,25.8,57.1,13.6,9.5,12.5,8.2,0,3.1,47.6,Jr,6-Jun,2.0539
1078,Kris Monroe,North Carolina Central,MEAC,26,73.8,100.8,17.3,55.7,5.6,17.1,6.5,22.9,1.8,1.1,14,Sr,8-Jun,-1.60689
1079,SK Shittu,Central Arkansas,ASun,11,6.4,79.9,11,42.9,2.9,15.1,4.5,13.4,2.7,1.5,21.4,Sr,9-Jun,-0.958138
1080,Jericole Hellems,North Carolina St.,ACC,32,84.4,105.4,20.3,49.4,2.8,12.9,7.4,15.8,1.5,2,28.7,Sr,7-Jun,-0.407011
1081,Tyrese Martin,Connecticut,BE,29,69.1,111.5,21.9,51.6,8.1,17.9,12.1,15.7,1.6,1.5,28,Sr,6-Jun,0.925915
1082,Dana Tate Jr.,Norfolk St.,MEAC,25,57.1,102.7,19.1,52.9,4,19.7,8.9,19.1,1,1.2,24.5,Jr,7-Jun,-0.250287
1083,Jamal Hartwell II,George Mason,A10,26,27.8,85.8,17,35.8,1.1,6.2,15.3,11.5,0,1.1,10.5,Sr,10-May,-0.951268
1084,Jordan Miller,Miami FL,ACC,36,74.6,122.3,15.9,59.7,8.4,15.2,6.8,10.4,2,3.4,26,Jr,7-Jun,1.54693
1085,Berrick JeanLouis,Iona,MAAC,32,52.8,102.9,12.5,51.1,5,14.1,14.1,20.6,3.5,2.3,12,Sr,4-Jun,2.49933
1086,Elijah McNamara,Miami OH,MAC,29,30.9,89.1,17.1,41.8,5.2,12.7,5,15,5.4,1.3,22.7,Sr,9-Jun,-1.2226
1087,Mekhi Lairy,Miami OH,MAC,29,70.2,98.9,28.5,47.4,1.5,10.9,23.3,18.9,0.1,2.5,23,Sr,8-May,-1.95531
1088,Myja White,Miami OH,MAC,27,51.3,96.9,9.5,46.9,1.1,7.6,5.9,15.3,0.8,0.8,8.2,Jr,1-Jun,-2.24638
1089,Anthony Roberts,Stony Brook,AE,29,71.2,99,31.4,46.7,1.7,14.3,19.6,16.8,1,1.4,27.7,Jr,4-Jun,-3.11891
1090,DeAndre Gholston,Milwaukee,Horz,30,79,92.6,26.6,42.9,2.3,11.8,15.2,14.7,0.6,1.2,24.4,Jr,5-Jun,-2.4646
1091,Malik Miller,Morgan St.,MEAC,15,48.9,101.4,21.9,53.5,11,21.8,12.9,20.4,3,3.4,47.9,Sr,4-Jun,1.14689
1092,Tajion Jones,UNC Asheville,BSth,29,85.2,111.4,17.5,52.7,5.3,14.1,5.1,10.6,1,1.5,21.5,Sr,5-Jun,-1.66708
1093,Brock Cunningham,Texas,B12,34,29.1,129.2,10.9,58,9.5,14.3,9.8,14.3,0.9,3.7,28.6,Jr,6-Jun,4.76564
1094,KJ Simon,Tennessee Martin,OVC,28,79.4,99.9,28,47.1,4.3,12.3,13.5,13.3,4.9,2.9,21.3,Jr,3-Jun,0.0455993
1095,Raymond Bethea Jr.,Hampton,BSth,26,46.3,93.5,16.9,43.5,6.9,13.5,6,15.3,1.3,0.6,38.8,Jr,5-Jun,-1.15547
1096,Spencer Rodgers,Kennesaw St.,ASun,27,72.4,92,21.1,45.6,0.6,14.3,13.9,18.1,1.1,1.9,14.4,Sr,4-Jun,-1.33301
1097,Au'Diese Toney,Arkansas,SEC,36,78.4,117.5,15,54,7.7,10.1,4.4,14.3,1.9,1,62.9,Sr,6-Jun,1.46158
1098,Ezekiel Richards,Northern Arizona,BSky,30,42,110.6,14.3,50.5,8.5,17.1,4.9,17.2,6.2,0.9,42.3,So,10-Jun,-0.188058
1099,Trey Wertz,Notre Dame,ACC,33,45,100.5,14.8,49.6,0.4,10.2,19.8,21.9,0,1.2,18.3,Jr,5-Jun,1.09625
1100,Keshawn Justice,Santa Clara,WCC,33,85,117.2,17.3,53.9,1.6,19.5,11.1,8.1,1.2,1.1,21.7,Sr,7-Jun,0.436018
1101,Jake Wolfe,Morehead St.,OVC,31,64.1,109.8,13.1,59.1,5.5,6.4,12.9,25.6,0.6,1.6,36.4,Jr,5-Jun,0.543712
1102,Vado Morse,James Madison,CAA,27,81.3,101.7,25.6,45.9,1.1,7.9,14.6,12.2,0.4,1.7,26.2,Jr,Jun-00,-2.30413
1103,Trajan Wesley,Louisiana Lafayette,SB,28,39.7,97.2,18.8,37.8,1.5,7.8,21.9,26.7,0.2,2.3,87.8,Jr,9-May,0.173111
1104,Uros Plavsic,Tennessee,SEC,35,35,107.5,16.9,57.3,12.7,19.8,6.5,20.3,1.7,1.7,52.4,Jr,Jul-00,1.92053
1105,Lamar Norman Jr.,Western Michigan,MAC,27,83.8,109.3,27.4,53.6,1.3,9.3,14.1,12.1,0.1,1.5,17.9,Jr,1-Jun,-2.67461
1106,Micheal Anumba,Winthrop,BSth,29,70.7,115.4,14.6,57.5,4,11.7,8.6,19.1,1.3,0.9,82.8,Sr,4-Jun,-0.854565
1107,Rashad Williams,Saint Louis,A10,18,9.7,68.4,19.6,30.6,0.9,5,7.7,20.1,0,0.4,4.1,Jr,2-Jun,-3.07513
1108,Dawson Carper,Missouri St.,MVC,26,12.3,105,17,59.1,11.5,16.9,5.3,23.4,6.2,0.7,30.3,Sr,Jul-00,1.03138
1109,Mate Colina,Hawaii,BW,19,29.7,103.8,23.4,52.1,10.2,16.1,3,18.6,1,0.6,42.3,Jr,Jul-00,-0.422882
1110,Theo Akwuba,Louisiana Lafayette,SB,23,51,109,18.2,55.3,13.1,20.7,6,20.4,8.4,1.1,51.1,Jr,11-Jun,1.40591
1111,Elijah Weaver,Dayton,A10,22,30.4,104.4,19.1,56.8,0,7.2,16,25,0.3,1.9,34,Jr,6-Jun,0.707903
1112,Walter Ellis,Grand Canyon,WAC,21,15.5,124.3,14.2,67.9,3.1,11.7,5.3,18.5,0.6,2,23.8,Sr,5-Jun,2.21002
1113,Andrew Funk,Bucknell,Pat,32,89.5,103.7,24.8,52,0.1,11.5,18.5,11.5,0.7,1.3,13.6,Sr,5-Jun,-3.83881
1114,Jack Hemphill,St. Francis NY,NEC,29,36.3,93.4,20.3,48.4,5.8,14.4,11.6,22.6,3.4,0.8,16.5,Sr,9-Jun,-1.3723
1115,Fletcher Tynen,Boston University,Pat,34,59.9,102.2,15.3,48.1,4.8,13.4,8.7,21,0.1,1.5,43.2,Sr,7-Jun,-1.41071
1116,Tucker Richardson,Colgate,Pat,34,83.5,106.2,21.2,53.4,2.2,17.2,20.4,17.2,0.7,2.3,20.1,Sr,5-Jun,0.389394
1117,Kahliel Spear,Robert Morris,Horz,31,82.2,108.7,23,55.6,7.8,19.9,10.5,17.3,3.3,1.6,34.2,Sr,7-Jun,-1.56487
1118,Zach Light,Colgate,Pat,15,2.1,76.1,11.4,33.3,0,11.9,5.5,37.1,0,2.1,66.7,Sr,3-Jun,-1.94316
1119,Marlon Hargis,St. Francis PA,NEC,29,48.7,104.2,19,49.1,7.1,12,9.1,17.2,0.4,0.7,31.7,Sr,7-Jun,-2.80315
1120,Ben Vander Plas,Ohio,MAC,34,88.8,113.8,20.3,54.5,3.6,19.6,16.9,14.4,1.5,2.9,37.7,Sr,8-Jun,2.01339
1121,LaQuill Hardnett,Buffalo,MAC,22,22.6,98.7,14.9,54.8,14.2,13.1,5.5,29.4,4.4,3.5,45.2,Jr,8-Jun,2.37268
1122,Szymon Wojcik,UMBC,AE,31,34,114.4,24.9,56.2,7.1,23.9,7,16.6,5.1,0.7,68.2,Sr,9-Jun,-0.514834
1123,Damien Daniels,Abilene Christian,WAC,32,57.4,92.6,18.2,34.5,3.2,9.6,24.2,17.8,0,4.5,36.9,Sr,7-May,2.10226
1124,Joe Pleasant,Wichita St.,Amer,27,39.9,92.4,10.7,42.6,6.3,12.5,2.9,22.2,3.5,1.6,25,Jr,7-Jun,1.8048
1125,Yor Anei,DePaul,BE,30,37.1,101.7,18.1,55,13.3,15.4,4.4,26.5,10.7,2.1,41,Sr,10-Jun,2.74771
1126,Joe Reece,Bowling Green,MAC,21,34.3,112.2,26.4,52.8,10.2,18.5,6.9,12.8,2.5,2.7,55.3,Jr,9-Jun,-0.928226
1127,Kalu Ezikpe,Old Dominion,CUSA,31,67.5,107.3,22.4,50.8,8.7,20.2,12.1,18.2,5.1,2,54,Jr,8-Jun,1.39801
1128,Nicolas Timberlake,Towson,CAA,34,82.7,113.8,20.7,54.1,1.9,14,11.6,15.6,0.8,1.5,26.6,Jr,4-Jun,0.0512011
1129,Javon Pickett,Missouri,SEC,30,75.3,98.8,19.9,45.8,3.2,8.3,13.2,16.1,0.5,1.7,26.5,Sr,5-Jun,-0.412364
1130,Jamir Moore,Charleston Southern,BSth,19,15.4,111.5,12.8,59.4,6.2,11.6,8.3,15.5,0.6,1,34.4,Jr,5-Jun,-2.28053
1131,Tyger Campbell,UCLA,P12,33,74.9,119,19.3,52.6,1.5,7.6,24,12.9,0.4,1.9,25.8,Jr,11-May,1.80614
1132,Sadarius Bowser,Charleston Southern,BSth,26,43.7,109.5,14.1,56.6,8.5,9.7,5.3,21.5,4.1,0.8,56.6,Sr,9-Jun,-1.53194
1133,Connor Arnold,VMI,SC,15,8.3,112.3,18.4,44.2,14.9,6.5,5.6,9.8,2.5,1.2,26.9,Sr,7-Jun,-3.31203
1134,Dominick Welch,St. Bonaventure,A10,33,93.4,106.3,17.2,54.6,4,15,8.1,15.9,2.1,2,10.4,Sr,5-Jun,0.85757
1135,John Walker III,Texas Southern,SWAC,29,50.8,107.5,22.8,51,6.5,13.8,9.3,17.6,4.5,1.2,57.6,Sr,9-Jun,1.4245
1136,Noah Gurley,Alabama,SEC,33,44.8,101.2,19.1,53.3,8.4,12.6,5.9,21.6,4.3,1.3,29.4,Sr,8-Jun,0.881754
1137,Elijah McCullough,Sacramento St.,BSky,19,9.6,41.6,7.7,19.2,0,3.6,3.4,15.2,0,1.2,7.7,So,3-Jun,-2.87051
1138,Trey Wood,Portland St.,BSky,18,8.7,109.4,12.4,59.5,3.2,9.5,1.9,13.3,4.6,1.1,28.6,So,8-Jun,-0.148893
1139,Sherwyn Devonish,Morgan St.,MEAC,21,63.2,85.3,16.7,34.9,4.2,8.2,19.1,24.3,0.6,1.9,36.7,Sr,1-Jun,-1.07752
1140,Shareef O'Neal,LSU,SEC,14,9.5,82.5,20.2,51.6,9.5,16.3,1.5,30.3,5.3,0.9,46.9,Jr,10-Jun,0.406562
1141,Isaiah Burke,Morgan St.,MEAC,22,54.2,102.6,17.5,54.4,2.8,4.7,15.5,20,0.9,3,25.5,Sr,1-Jun,0.0400108
1142,Gerrale Gates,Holy Cross,Pat,27,74.7,98.5,30.5,42.6,8.4,23.2,17.7,12,2,1.7,31.2,Sr,6-Jun,-2.04361
1143,Ty Perry,Buffalo,MAC,10,4.6,93.7,21.3,36.4,8.3,12.2,13.2,5.1,0,1.1,18.2,Jr,3-Jun,-3.95336
1144,Chris Austin,Portland,WCC,32,80.6,100.1,23.8,48.4,2.7,12.5,13.4,15.2,1.1,0.7,33.3,Jr,4-Jun,-1.40249
1145,Sincere Carry,Kent St.,MAC,32,93.4,109.4,27,51.1,2.4,12.2,28.5,17.1,0.8,2.2,31.1,Jr,1-Jun,0.307234
1146,Tobias Cameron,Abilene Christian,WAC,32,48.5,105.7,18.9,50,6.4,15.6,18.1,20.3,0.9,2.2,51.3,Sr,5-Jun,0.0423708
1147,Khalid Moore,Georgia Tech,ACC,31,59.3,89,14.6,41.9,6.1,10.4,5.2,18.8,1.1,2.5,32.2,Sr,7-Jun,1.03554
1148,Alex Caldwell,North Carolina Central,MEAC,20,23.5,89,21.4,43.2,2.2,8.8,16.3,20.5,1,2.9,23.9,Sr,Jun-00,-0.726713
1149,Derek Ballard Jr.,Eastern Michigan,MAC,19,9.8,96.5,15.4,48.1,7.5,22.4,4.7,18.3,0,1.4,30.8,Jr,8-Jun,-1.19954
1150,Zion Young,Oakland,Horz,7,6.6,105.3,21,50,1.5,12.8,2.7,10.4,1.4,0.7,18.8,Jr,3-Jun,-2.35391
1151,Jordan Brown,Louisiana Lafayette,SB,25,62.2,105.1,26.5,52.9,11.2,22.1,9,16.9,3.7,1.6,42.2,So,11-Jun,0.0482753
1152,Kobe Dickson,Cornell,Ivy,24,48.5,93.6,21.9,50.5,6.8,18,24.2,30.1,4.8,0.8,52.3,Sr,9-Jun,0.786762
1153,AJ Edu,Toledo,MAC,2,0.4,32.3,32.2,0,0,20.1,0,35.4,0,11.4,0,Jr,10-Jun,2.36278
1154,Jaylan Gainey,Brown,Ivy,27,61.9,125.8,15.1,71.5,9.6,22.8,3.6,14.3,10.6,0.4,33.8,Sr,9-Jun,1.61705
1155,David Mitchell,Brown,Ivy,27,50.5,96.7,11.6,43.8,6.6,14.5,3.9,20.2,0.8,2.9,46.3,Sr,6-Jun,1.32839
1156,Cameron Ba,UC Davis,BW,10,13.9,142.9,11.5,63,1,4.6,7.6,4.2,0,0.5,43.5,So,3-Jun,-0.717661
1157,Ike Nweke,Columbia,Ivy,10,30.7,88.4,27.8,53.3,5.2,17.9,5.9,20.3,1.8,1.1,26.5,Sr,7-Jun,-2.97464
1158,Maka Ellis,Columbia,Ivy,10,12.3,83.5,11.6,40.5,1.7,8.4,4.4,19.6,0,2.7,38.1,Sr,5-Jun,-1.45041
1159,Ben Milstein,Columbia,Ivy,7,1.1,19.5,13.5,0,0,0,14.7,38,0,5.1,0,Sr,10-May,-2.84536
1160,Adam Flagler,Baylor,B12,31,69.6,114.6,21.2,54.4,2.3,6.1,18.3,15.3,0.5,2.1,15.2,Jr,3-Jun,1.78347
1161,Matt Mims,South Dakota St.,Sum,32,36.8,119.1,11.5,65.3,1.1,7.2,5.5,18,0.2,1.2,21.6,So,Jun-00,-1.12771
1162,Daxton Carr,Idaho St.,BSky,28,50.5,90.2,11.6,39.9,3.9,14,2.5,13.8,1.6,1.1,41.5,So,7-Jun,-1.06746
1163,Jayden Saddler,Southern,SWAC,29,76.4,100.1,23,47.2,3.3,8.9,31.3,17.5,0.9,4,24.5,Sr,1-Jun,2.3698
1164,Patrick Emilien,St. Francis NY,NEC,26,69.1,96.9,23.6,47.3,8.1,15.6,8,17.4,2.5,1.5,23.7,Sr,7-Jun,-1.76765
1165,Adrian Martin,Western Michigan,MAC,28,43.8,91.4,12.2,49.4,0.7,7.3,9.7,26.1,0.5,1.8,15.9,Jr,3-Jun,-1.25322
1166,Garrett Pascoe,Boston University,Pat,22,19.6,65.8,11.2,21.3,0.9,12.1,9.9,26.5,0.4,1.4,20,Jr,3-Jun,-0.883194
1167,Alex Arians,South Dakota St.,Sum,33,67.5,113.2,14.5,56.6,0.7,16,10.9,18.5,0.9,1.5,34.4,Jr,4-Jun,0.166892
1168,Elijah Hardy,Cal St. Northridge,BW,28,76.9,88.3,25.9,43.1,2,13.7,22.3,17.4,0,2.8,15.9,Sr,2-Jun,-1.78665
1169,Riley Sorn,Washington,P12,15,6.9,131.6,13.6,83.3,8.4,23.3,5,23.3,12.6,0.6,16.7,Jr,5-Jul,4.33144
1170,Dalvin White,USC Upstate,BSth,29,63.2,106.6,20.1,49.3,1.1,7.7,28.9,16.9,0.5,1.7,23.4,Sr,10-May,-2.42756
1171,Ebrima Dibba,Coastal Carolina,SB,29,83.7,100.2,17.4,48.2,2.1,12.7,28.1,30.9,0,2.2,53,Jr,6-Jun,0.666666
1172,Kur Kuath,Marquette,BE,32,47.4,125.8,12.1,71.3,6.8,15.1,5.8,15.2,13.4,1.3,25.2,Sr,10-Jun,4.99169
1173,Lat Mayen,Nebraska,B10,31,56,93.2,14.5,47.3,3,14.7,5.5,16.2,1.5,1,20.2,Jr,9-Jun,-0.482838
1174,Jaxson Baker,Central Arkansas,ASun,29,45.1,91.1,15.9,39.9,2.1,9.3,13.1,13.1,1.9,1.6,12.8,So,7-Jun,-1.82888
1175,Neftali Alvarez,Mercer,SC,10,23.3,94.1,27.3,51,4,7.4,25.8,22.2,0.4,1.7,38.5,Jr,2-Jun,-2.76445
1176,Derek Sabin,Belmont,OVC,10,3.2,95.9,14.4,66.7,3.1,13.8,4,39,0,2.8,50,Jr,9-Jun,0.278073
1177,Franklin Agunanne,SMU,Amer,23,11.5,109.6,10.9,55,9.9,19.4,5.9,17.3,3.2,1.1,45,Jr,9-Jun,2.36093
1178,Adam Kunkel,Xavier,BE,34,53.6,101.8,20,47.3,0.6,10.3,14.9,12.5,0.4,2,19.4,Sr,4-Jun,0.434329
1179,Wanjang Tut,Nebraska Omaha,Sum,7,6.5,67.8,22.4,37.5,7.4,6.3,10.5,30,2.9,0.7,0,Sr,8-Jun,-3.27211
1180,Dzmitry Ryuny,San Francisco,WCC,18,12.7,70.8,13.6,31.1,3.4,14.8,0.9,22.3,1.2,2.4,18.9,Jr,9-Jun,1.03675
1181,Kevin Obanor,Texas Tech,B12,37,64.5,114.6,18.1,55.1,7.9,17.4,4.1,13.6,1.9,0.7,24.7,Sr,8-Jun,1.67643
1182,Riley Battin,Utah,P12,31,42.6,98.2,17.5,42,7.8,12.3,13.6,17.2,0.6,1.5,20.4,Sr,9-Jun,-0.122046
1183,Finn Sullivan,Vermont,AE,31,57.4,112.1,16.9,52.4,2.8,13,14.3,12.5,2.5,2.7,17.5,Sr,4-Jun,2.40278
1184,Manny Bates,North Carolina St.,ACC,1,0.1,0,0,0,0,0,0,0,0,0,0,Jr,11-Jun,-3.20955
1185,Tevian Jones,Southern Utah,BSky,26,57.9,98.5,25.2,46.3,2.4,15.9,5.1,14.6,0.3,1.4,31.6,Sr,7-Jun,-2.19085
1186,Lahat Thioune,Utah,P12,28,25,101.3,19.5,60.9,11.8,22.7,6.1,31.1,1.7,1.5,36.2,Jr,10-Jun,0.13302
1187,Eric Ayala,Maryland,B10,31,78.8,98.8,24.8,47.6,1.4,14.7,13.8,14.1,0.4,1.4,27.3,Sr,5-Jun,-0.667479
1188,Jr. Clay,Tennessee Tech,OVC,30,74,95.7,25.5,44.2,2.1,9,22.5,17.1,1,2.9,24.2,Jr,Jun-00,-0.9261
1189,Sage Tolbert III,Temple,Amer,29,39.1,102.8,13.1,46.3,10.8,15.8,7.1,19.8,1.9,2.6,65.7,Jr,8-Jun,2.19694
1190,Gabe McGlothan,Grand Canyon,WAC,29,65.8,106.6,18.5,52.2,7.4,19.4,5.4,18.9,1.5,1.6,35.6,Jr,7-Jun,1.32229
1191,Monty Johal,Tennessee St.,OVC,20,14.9,92.1,14.3,36.9,1.9,10.5,16.2,13.5,0,2.3,16.7,So,3-Jun,-0.847661
