,Player,School,Conference,GP,Min%,ORTG,USG,EFG,OR%,DR%,AST%,TOV%,BLK%,STL%,FTR,Year,Height,DBPM
1215,Chris Harris Jr.,Oklahoma St.,B12,32,30.1,82.6,14.2,34.9,2.1,8.7,14.7,22.8,0.8,2.2,15.1,Sr,2-Jun,2.30757
1216,Marcus Watson,North Carolina A&T,CAA,29,73.5,89,28.8,45.3,4,13.1,14.5,21.4,1.4,1.6,26,Jr,6-Jun,-2.69941
1217,Rob Perry,Murray St.,MVC,31,87.7,105,21.3,49.4,3,13,11.1,12.3,0.6,1.2,19.7,Jr,4-Jun,-1.58469
1218,Keylan Boone,Pacific,WCC,25,46.6,116.1,26.1,58.6,5.8,15.9,7.1,10.4,1.6,1.6,21.4,Jr,8-Jun,-0.691566
1219,Avery Anderson III,Oklahoma St.,B12,22,42.6,94.8,25.4,42.7,1.5,12.4,25.3,24.8,1.5,3,49.7,Sr,3-Jun,3.43505
1220,Chris Ledlum,Harvard,Ivy,26,78.2,103.9,31.1,52.2,9.6,22.3,12,15.8,4.2,3.4,33.1,Sr,6-Jun,1.82962
1221,Omari Moore,San Jose St.,MWC,34,91.1,110,28.1,49.2,2.9,12.3,30.6,16.1,2.1,1.3,24.8,Jr,6-Jun,0.505768
1222,Blake Lampman,Oakland,Horz,27,74.1,95.6,16.7,45.1,1.8,8.2,9.1,11.6,1.6,3,13.4,Jr,3-Jun,-0.602801
1223,Noah Thomasson,Niagara,MAAC,30,91.2,107.5,30.2,53.5,2,11.6,24.9,14.3,1,1.3,27.9,Sr,3-Jun,-1.35779
1224,Jason Thompson,Houston Christian,Slnd,6,9.3,73.8,14.8,46.7,4.3,17.9,10,37.6,1.8,2.6,66.7,Sr,7-Jun,-1.32755
1225,Dan Oladapo,North Carolina Central,MEAC,18,20.8,95.7,19.8,58.8,12.8,15.6,4.7,25.2,0,2.4,56.9,Sr,8-Jun,-0.0850892
1226,Yusuf Jihad,Eastern Michigan,MAC,28,30.6,94.3,17.6,42.4,3.8,11.6,5.1,11.4,1.2,1.2,17.9,Sr,7-Jun,-3.00655
1227,Joe Jones III,Georgia St.,SB,11,9.2,90.2,15.5,38.1,14.7,15.6,3.8,18.4,4.2,0.6,33.3,So,9-Jun,-0.487881
1228,Idan Tretout,Harvard,Ivy,26,57.2,105.6,22.8,51.5,2.9,14,18.3,18.1,1.3,2,38.1,Sr,4-Jun,0.628216
1229,Isaiah Thompson,Florida Gulf Coast,ASun,31,80.5,109.4,24.6,47.9,1,7.6,21.2,13.4,0,1.5,35.2,Sr,1-Jun,-1.95871
1230,Luka Sakota,Harvard,Ivy,23,58.6,93,15.6,38.5,1.3,13.5,12.1,14.8,0.2,1.8,31.1,Sr,6-Jun,0.625024
1231,Tommy O'Neil,Harvard,Ivy,5,1.1,0,6.7,0,0,9.9,0,0,0,0,0,Sr,8-Jun,-3.23694
1232,Sean Conway,VMI,SC,26,68.5,105.8,20.9,50,6.4,12.5,9.9,15.4,0.7,1.9,16.5,Sr,5-Jun,-2.40473
1233,Zyon Pullin,UC Riverside,BW,28,71.8,109.4,28.5,50.9,1.4,14.5,27.8,15.4,0.3,1.5,31.4,Sr,4-Jun,-0.0239862
1234,Ibrahima Diallo,San Jose St.,MWC,34,43.2,107.2,20.9,58.9,15.3,26.5,5.5,21,10.9,1.3,45.9,Jr,Jul-00,3.52461
1235,Savion Gallion,Louisiana Monroe,SB,29,48.9,90.3,23,42.8,3.5,11.1,11.5,18.3,0.8,1.7,43.3,So,4-Jun,-1.77863
1236,Calvin Solomon,UTEP,CUSA,30,69.2,93.1,23,46.7,9.2,16.7,14.5,23,2,4.2,52.1,Jr,7-Jun,3.00791
1237,Nate Ferguson,Drake,MVC,26,22.3,120.9,12.8,65.1,7.2,15.7,5.2,21.2,3,1,60.5,Jr,8-Jun,2.10539
1238,Joseph Yesufu,Kansas,B12,35,30.7,90,17.4,44.9,0.5,9.6,5.9,13.3,0,2.1,10.2,Jr,Jun-00,1.11304
1239,Jordan Minor,Merrimack,NEC,26,69.5,100.3,31.3,51,12.3,21.4,20.6,15.4,8.3,2.6,54.9,Sr,8-Jun,1.76167
1240,Ziggy Reid,Merrimack,NEC,32,81.9,101.2,22.7,51.5,2,12.6,9.4,14.5,2.7,2,37.8,Sr,6-Jun,-0.24435
1241,Jordan McKoy,Merrimack,NEC,32,57.4,88,9,48.4,0.5,9.1,6.4,22.4,0.3,1.8,17.2,Sr,5-Jun,-0.143587
1242,Keyshaun Langley,UNC Greensboro,SC,30,75.7,112.4,22.7,55.9,1.6,9.8,17.8,13.7,0.5,3.5,16.7,Sr,1-Jun,2.70301
1243,Isaac Stansbury,Mississippi St.,SEC,8,0.7,32,9,0,0,0,16.9,67.8,0,0,0,Sr,1-Jun,-4.75123
1244,James Glisson III,Mercer,SC,22,38,92.2,18,37,6.3,15.5,7.2,14.4,1.4,1.5,29.9,Sr,7-Jun,0.0840476
1245,Diego Rivera,Mercer,SC,5,0.6,111.8,23.8,0,15,30.3,81.9,32.4,0,0,0,Sr,2-Jun,0.832196
1246,Chase Johnston,Florida Gulf Coast,ASun,30,62.8,104.2,24.2,53,1,11.5,9.9,13,0.9,3.1,12.4,Jr,3-Jun,0.286127
1247,Kamar Robertson,Mercer,SC,28,59.4,107.4,21.2,52.3,2.9,9.4,11.4,18.4,0.9,2.1,35.9,Sr,Jun-00,0.360231
1248,Donta Scott,Maryland,B10,35,78.2,102.5,21.6,45,6.6,16.8,10.5,12,2.7,1.3,17.9,Sr,8-Jun,1.33386
1249,Babatunde Akingbola,Auburn,SEC,4,1.1,43.1,18,0,15.1,0,0,0,7.2,3.9,40,Sr,10-Jun,-3.46287
1250,Makhi Mitchell,Arkansas,SEC,36,50.2,124.7,15.9,66.6,9.5,21.4,10.3,16.3,7,2.4,42,Sr,9-Jun,4.87451
1251,Makhel Mitchell,Arkansas,SEC,30,26.8,110.7,14,63.5,8,21,4.8,17.8,12.1,1.6,44.6,Sr,10-Jun,5.10441
1252,Devan Cambridge,Arizona St.,P12,36,66.2,109.3,18.5,55.8,8.8,12.8,6.4,16.3,3.3,1.3,38.8,Sr,6-Jun,1.15844
1253,Lior Berman,Auburn,SEC,25,17.3,103.7,11.8,52,5.8,8,2.3,16.6,0,2,10.2,Sr,4-Jun,0.65574
1254,Dardan Kapiti,Eastern Kentucky,ASun,32,30.5,95.9,17.8,54.5,7.1,12.4,5.2,21.2,6.3,1.6,31.8,Jr,10-Jun,1.22193
1255,C.J. Jackson,UT Rio Grande Valley,WAC,25,23.6,83.4,18.5,46.6,3.9,12.1,5.8,27.1,0.4,1.6,27,Jr,7-Jun,-1.41887
1256,Kyle Sturdivant,Georgia Tech,ACC,31,59.4,97.2,22.8,45.8,0.7,10.5,27,17.3,0.4,1.7,20.3,Sr,3-Jun,-0.546749
1257,Dearon Tucker,Cal St. Northridge,BW,30,45.2,85.5,19.5,37.1,7.8,16.1,3.9,18.4,4.4,0.7,41.4,Jr,10-Jun,-1.62553
1258,Talin Lewis,Howard,MEAC,10,3.4,84.2,17.8,40,5.3,7.8,8.8,14.3,0,1.3,6.7,Jr,4-Jun,-3.07559
1259,Julien Franklin,Cal Poly,BW,29,38.4,87.3,13,39.9,5.6,12.1,9.9,18,1,2.1,30.4,So,7-Jun,1.00646
1260,Jarod Lucas,Nevada,MWC,32,85.1,112.4,23.1,50.5,0.8,8.4,9.3,8.3,0,0.7,44.6,Sr,4-Jun,-1.11429
1261,Gianni Hunt,Sacramento St.,BSky,30,68.2,93,18.9,48.1,2,11.9,23.2,29.2,0.1,2.1,23.2,Jr,4-Jun,-0.911451
1262,Jamail Pink,Detroit,Horz,16,10.6,112.2,7,42.9,2.4,4.4,8.2,6.2,0,0.9,50,So,1-Jun,-1.75428
1263,Jayvis Harvey,Tennessee Tech,OVC,28,71.6,109.7,20.3,53.9,3.7,8.7,14.5,15,0.9,1.3,34.9,Jr,5-Jun,-1.71725
1264,Chico Carter Jr.,South Carolina,SEC,25,59.2,110.4,15.6,60.1,1.3,5.8,11.1,19.9,0.1,1.2,14.3,Sr,3-Jun,-0.738743
1265,Bryan Greenlee,Florida Atlantic,CUSA,37,61.5,102.5,17.1,53.1,1.5,9.7,14.9,22.4,0.3,1.7,20.6,Jr,Jun-00,1.39774
1266,Tyrese Samuel,Seton Hall,BE,32,59,108.7,23.5,55.8,11,16.8,7.7,16.2,3.7,2.8,50.8,Sr,10-Jun,2.28221
1267,Connor Withers,UMass Lowell,AE,25,30.3,104.8,16.4,47,6,12.8,18.6,20.8,2.2,2.8,8.1,Sr,7-Jun,1.86553
1268,Quinn Richey,Samford,SC,13,10.6,131.5,8.1,42.9,2,6.9,8.4,5.9,0,0.5,57.1,Jr,5-Jun,-2.0985
1269,Aaron Deloney,Vermont,AE,33,56.5,113.1,25.1,55.5,1.5,10.7,16.1,9.3,0,1.4,31.2,Sr,Jun-00,-0.987789
1270,Jake van der Heijden,Bucknell,Pat,31,35,95.6,14.8,43.6,5.6,15.3,6.1,14.1,2,1,13.9,Sr,9-Jun,-1.40608
1271,Daniel Lobach,Samford,SC,8,1.7,99.5,16.3,33.3,6.5,12.5,20.4,0,0,3.1,0,So,7-Jun,0.498711
1272,Alex Timmerman,Bucknell,Pat,31,70.4,109.8,22.8,52.2,8.7,22.2,14,14.8,2.2,1.6,41.2,Sr,9-Jun,-0.438662
1273,Da'Shawn Phillip,Maryland Eastern Shore,MEAC,27,74.3,104.9,18.1,49.4,2.7,10.8,13.4,12.9,1.3,2.7,19.8,Sr,5-Jun,0.891342
1274,Kevon Voyles,Maryland Eastern Shore,MEAC,17,34.4,105.6,25.3,54.5,2.8,14.9,8.7,12.1,1.6,5,26.3,Sr,3-Jun,2.76093
1275,Paul Mulcahy,Rutgers,B10,30,71,103.1,17.7,46.1,3.6,9.2,28,20.9,1.1,2.9,29.7,Sr,7-Jun,3.33694
1276,Jovan Blacksher Jr.,Grand Canyon,WAC,11,23.5,96.5,22.8,40,1.6,7.8,17.8,13.6,1,3.5,27.3,Jr,11-May,2.7822
1277,Zahad Munford,Grambling St.,SWAC,30,36.6,96.7,14.9,43.9,5.9,9.5,10.7,15.6,0.8,2.6,19.8,Sr,3-Jun,1.41731
1278,Tra'Michael Moton,Grambling St.,SWAC,22,43.8,99.1,19.1,43.2,2.9,8.4,22.1,18.1,1.3,2.3,32.7,Sr,1-Jun,0.943883
1279,Cameron Brown,Saint Joseph's,A10,33,84.7,105.3,20.2,51.7,5,15.2,10.2,14.9,1.3,2.1,18.4,Sr,5-Jun,0.0505474
1280,Elijah Pepper,UC Davis,BW,30,88.6,109.1,30.8,51.8,3.5,16,23.7,17.9,0.7,2.6,38.3,Jr,4-Jun,0.629972
1281,Jordan Rawls,Western Kentucky,CUSA,28,46.1,92.2,26.1,39.7,1.4,5.8,26.6,16.4,0.2,1.5,32.9,Sr,2-Jun,-1.96689
1282,John Tonje,Colorado St.,MWC,32,77.3,106.1,23.5,54.9,2.7,15.5,8.6,15.5,1.3,1.4,40.1,Sr,5-Jun,-0.825895
1283,Parker Weiss,Iona,MAAC,29,20,97.9,6.5,48.4,2,3.2,3.2,15.9,0.4,1.9,6.3,Sr,2-Jun,1.05616
1284,Antwon Jackson,Arkansas St.,SB,1,0.2,0,0,0,0,61.5,0,0,0,0,0,Jr,8-Jun,2.53572
1285,Fletcher Abee,UNC Asheville,BSth,30,68.8,109.6,11.7,52.1,1,5.8,4.9,10.8,0.4,1.6,19.8,Jr,3-Jun,0.401117
1286,Roscoe Eastmond,Southeastern Louisiana,Slnd,26,55.8,88.2,18.6,41.6,1.4,5.6,21.2,25.2,0.2,2.5,25.5,Jr,9-May,-1.64383
1287,Mo Arnold,Southern Miss,SB,30,60.1,87.1,15.5,36.9,2.4,11.3,20,21.4,0.2,3.2,19.1,Jr,1-Jun,2.24651
1288,Caleb Grill,Iowa St.,B12,25,58.8,107.6,15.4,54.1,1.7,15,8.4,19.3,0.2,2.4,28.6,Sr,3-Jun,2.65162
1289,Kamari Williams,Miami OH,MAC,22,41.8,100.4,15.3,49.2,2.8,14.8,3.9,13.3,0.7,1,25.2,Jr,7-Jun,-2.17893
1290,JJ Riggins,Quinnipiac,MAAC,28,22.2,95.3,21.8,52.9,12.2,14.1,9.3,22.8,1.5,0.4,64.3,Jr,6-Jun,-1.01433
1291,Brendan McGuire,Sacred Heart,NEC,14,28.8,83,20.8,39.2,3.2,14.7,30.6,27.3,2.3,1.5,20.6,Sr,7-Jun,-1.63601
1292,Morgan Safford,Miami OH,MAC,25,75.4,110,22.2,52.5,5,15.5,14.6,16.1,1.1,1.7,41.1,Jr,5-Jun,-1.53575
1293,RaeQuan Battle,Montana St.,BSky,33,75.7,108.8,28.1,51.7,2.6,9.5,8.1,10.3,2,1.7,30,Jr,5-Jun,-0.118455
1294,Grant Frickenstein,Nebraska Omaha,Sum,6,0.9,76.6,21.5,50,0,21.4,0,24.9,0,5.3,0,Jr,3-Jun,2.31654
1295,Thatcher Stone,Stonehill,NEC,30,48.5,80.2,20.4,45,2.4,13.1,9.1,22.8,0.6,1.3,13.6,Jr,6-Jun,-2.30189
1296,Xavier Cork,TCU,B12,35,37.3,113.2,14.3,57.7,8.6,11.4,5,14.3,3.2,1.7,56.7,Jr,9-Jun,2.33544
1297,Bernardo da Silva,Hawaii,BW,30,61.5,105.9,20.4,54.2,8.5,20.3,8.2,13.7,3.8,0.9,49.5,Jr,9-Jun,2.1719
1298,Cameron O'Conner,Longwood,BSth,6,1.1,207,4.4,100,0,9.7,14,0,0,4.6,0,Sr,5-Jun,4.07065
1299,Malcolm Dandridge,Memphis,Amer,20,20.5,105.4,19.2,57.5,8,19.5,4.9,23.9,7.7,2.3,52.1,Sr,9-Jun,3.88736
1300,Japannah Kellogg,Albany,AE,26,11.7,113.5,12.9,48,11.6,7.5,4.5,6.7,3.2,0.9,44,Jr,8-Jun,-2.60833
1301,Cobie Barnes,SIU Edwardsville,OVC,12,6.9,96.5,14.4,42.1,2.7,15.9,11.7,14.1,0,0,31.6,Jr,7-Jun,-2.7621
1302,Lucas Stieber,Gardner Webb,BSth,29,58.9,96.2,13.1,51.9,0.3,13.1,21.8,29,1.1,2.2,21.2,Jr,3-Jun,1.2886
1303,Jordan Dingle,Penn,Ivy,28,79.6,112.7,32.2,54.6,2.5,9.4,15.7,15.2,0.5,1.9,35.5,Jr,3-Jun,-1.34647
1304,Keegan Records,Colgate,Pat,34,59.1,130,23.4,68.5,12.6,18.6,11.4,11.3,6,1.5,34.5,Sr,10-Jun,0.417007
1305,Jonah Charles,Penn,Ivy,27,33.6,110.3,12.2,51.1,3.1,9.7,8.3,12.2,0.3,0.9,3.4,Sr,4-Jun,-1.45543
1306,Tevin Brewer,Duquesne,A10,29,55.3,112.3,16.1,51.8,1.2,6.1,22.4,16.2,0,1.4,7.5,Sr,8-May,-1.10834
1307,Max Martz,Penn,Ivy,28,70.6,124.5,15.3,58.7,4.4,11.2,7.1,8.3,1,1.1,17,Jr,6-Jun,-0.739956
1308,Max Lorca-Lloyd,Penn,Ivy,27,32,104,13.2,54,8.4,21,11.7,24.9,10.5,0.6,58,Sr,9-Jun,3.07288
1309,Lucas Monroe,Penn,Ivy,29,58.7,103.9,14.4,43.4,6,21.5,14.2,22.4,3.1,1.7,47.4,Sr,6-Jun,1.60686
1310,Moulaye Sissoko,North Texas,CUSA,31,21.1,113.1,14.6,71.7,13.3,17.9,4.4,30,1.3,2,26.1,So,9-Jun,1.87735
1311,Quinten Post,Boston College,ACC,19,36.8,112.9,27.6,59.6,6.8,19.6,15.2,17.4,4.1,0.5,24.5,Sr,Jul-00,-0.0843427
1312,Tyson Jackson,New Orleans,Slnd,30,67.6,101.7,20.7,62.1,6.4,14.8,7.9,23.8,0.7,0.6,50.2,Jr,9-Jun,-2.49191
1313,Justin Rumph,Mississippi St.,SEC,8,0.6,300,3.5,150,0,14.5,0,0,0,0,0,Sr,5-Jun,4.80971
1314,Golden Dike,Loyola MD,Pat,30,57.5,93.8,22.4,51.9,11.1,23.3,19.1,22.5,2.9,1.9,37.4,Sr,10-Jun,-0.904281
1315,Devin Butts,North Carolina Central,MEAC,21,24,101.3,18.5,48,1,8.4,3.2,9.8,0,1.4,8.2,Jr,5-Jun,-1.16261
1316,Quincy Olivari,Rice,CUSA,32,85.1,102.3,27.7,49.8,1.3,18.7,13.2,14.5,0.2,1.6,33.3,Jr,3-Jun,-2.09516
1317,Jan Zidek,Pepperdine,WCC,25,37.7,99.9,20.4,47.7,3.3,10.1,6.8,13.8,0.4,0.9,27.7,Sr,9-Jun,-1.79864
1318,Majok Deng,Pepperdine,WCC,10,2.1,22.8,14.1,0,0,21.9,5.7,15.4,0,0,33.3,Jr,4-Jun,-5.1971
1319,Imajae Dodd,Charleston Southern,BSth,19,10.8,82.3,13.4,55,6.3,14.7,2.9,32,3.8,0,25,So,7-Jun,-2.29172
1320,Jake Boggs,South Florida,Amer,16,9.1,83.5,17.8,48.5,5.7,15.6,3.1,24.8,3.9,0.5,15.2,Jr,7-Jun,-1.16849
1321,Ben Moffat,Rice,CUSA,2,0.4,200,6.4,100,0,46.6,0,0,0,0,0,Jr,8-Jun,0.823138
1322,Owen McCormack,Presbyterian,BSth,30,67.4,104.9,15.9,50.5,4.8,13.7,9.5,18.4,2.9,1.6,22.8,Sr,9-Jun,-0.0677268
1323,Marlon Taylor,IUPUI,Horz,21,16.2,78.1,18.7,51.2,7.2,19.8,8.2,33.7,2.4,2.1,31.7,Sr,5-Jun,-1.729
1324,Tommy Bruner,Denver,Sum,30,85.3,99.9,27.6,46.2,1.5,8,24.8,22.1,0.1,1.8,42.7,Jr,1-Jun,-2.62612
1325,Wilfried Likayi,Coastal Carolina,SB,26,51,86.2,15.5,40.8,7.4,18.9,3.9,21.7,4.8,1,21.5,Sr,9-Jun,-1.86509
1326,Khydarius Smith,USC Upstate,BSth,30,46.6,95.8,23.5,56.7,8.5,15.2,5.3,22.2,6.8,0.8,28.9,Sr,8-Jun,-0.945082
1327,Damari Monsanto,Wake Forest,ACC,27,49,111,23.1,57.8,1.3,15.8,5.1,11.8,1.2,2.3,13.5,Jr,6-Jun,0.275436
1328,Tristen Newton,Connecticut,BE,39,72,111.7,21.5,45.3,4.7,13,27.2,22.6,0.9,2.2,57,Sr,5-Jun,3.02628
1329,Brandon Suggs,UCF,Amer,32,43.8,105.9,19.2,51.8,5.9,14.5,9.8,22.2,0.8,2.4,60.3,Sr,6-Jun,1.98703
1330,Logan Curtis,Delaware,CAA,12,3.5,87.4,21,40,7.9,10.7,12.3,25.2,0,7.9,60,Jr,3-Jun,3.48312
1331,Ben Hendriks,Ball St.,MAC,12,2.2,96.4,20.7,25,22.7,4.5,6.8,0,4,0,50,So,10-Jun,-5.75682
1332,Nick Johnson,New Hampshire,AE,24,71.7,91.2,23.7,43.9,5.4,11.6,6.3,14,1.2,2.5,43.5,Jr,4-Jun,-0.307066
1333,Trevin Dorius,Utah St.,MWC,34,34.7,110.2,21.7,56.6,16.4,18,3.9,17.5,7.2,1.7,31.7,Sr,1-Jul,2.05882
1334,Jacob Groves,Oklahoma,B12,32,50.5,103.8,17.6,53.8,3.4,11.3,8.3,14.2,0.3,1.2,13,Sr,9-Jun,0.612528
1335,Oscar Tshiebwe,Kentucky,SEC,32,78.3,122.6,24.5,56,19.5,27.9,9.4,14.8,3.3,2.9,54,Sr,9-Jun,1.96885
1336,Sean McNeil,Ohio St.,B10,35,72.2,115.3,15.9,53.6,1.3,6.7,7.8,11.7,0.3,1,16.1,Sr,4-Jun,-0.191211
1337,J'Wan Roberts,Houston,Amer,37,66,127.9,18.3,61.2,13.2,19.7,8.6,13.1,6.8,1.6,33.7,Jr,7-Jun,3.60795
1338,D.J. Jeffries,Mississippi St.,SEC,34,76.7,91.9,18.1,41.6,3.4,20.5,11.6,15.7,1.8,2.3,24.7,Sr,7-Jun,2.72576
1339,Akrum Ahemed,UNC Greensboro,SC,3,0.7,71.7,17.1,0,0,25.2,0,39.1,13.7,0,200,Jr,3-Jun,1.10974
1340,Jake Kyman,Wyoming,MWC,17,17.4,90.1,21,46.3,1.2,15,9.2,19.3,0.6,1.7,11.8,Jr,7-Jun,-0.171942
1341,Drew Lowder,Cleveland St.,Horz,33,60.7,104.5,20.7,50.3,1.8,7.4,14.2,15.9,0,2.3,10.1,Jr,1-Jun,-0.722529
1342,Russell Jones Jr,Western Carolina,SC,31,82.1,104.1,14.6,48.5,0.5,8.3,11.9,11.3,0,2.7,26.1,Sr,8-May,0.811951
1343,Marko Lukic,Denver,Sum,30,56.9,94.7,16.7,48.4,2.1,13.3,9.3,24.1,1.3,1.2,33.8,Jr,7-Jun,-1.37712
1344,Ben Jensen,Army,Pat,1,0.1,0,0,0,0,0,0,0,0,0,0,Sr,10-Jun,-3.87616
1345,Kenan Sarvan,Stony Brook,CAA,29,56.6,85.1,18.2,42,1.2,13.2,10,12.9,2.4,0.7,13.7,Jr,10-Jun,-1.60324
1346,Isaiah Gross,Coppin St.,MEAC,14,12.3,130.9,11.9,61.8,7.3,1.4,1.3,5.7,0.7,3.4,17.6,So,4-Jun,-0.577865
1347,Jon Dos Anjos,UTEP,CUSA,18,17.2,86.6,20,45.1,5,9.5,3.1,22.2,1.2,2,8.3,Jr,8-Jun,-0.235202
1348,Jordan Brinson,Fresno St.,MWC,3,1.6,61.8,21.5,0,6.6,13.6,27.2,15.4,0,0,40,Sr,3-Jun,-4.68874
1349,Arnold Henderson VI,VCU,A10,4,0.2,163.1,17.4,0,0,0,54,0,0,0,0,Sr,10-May,-0.394059
1350,Hason Ward,Iowa St.,B12,23,13.9,113.9,17.8,67.4,15.4,19.5,8.2,22.2,8.4,4.6,15.2,Sr,9-Jun,5.5509
1351,John-Michael Wright,Oklahoma St.,B12,36,74.8,99.4,18.4,46.5,1.6,8.7,13.4,17.5,0.3,1.6,17.6,Sr,1-Jun,1.92378
1352,Brenden Tucker,Georgia St.,SB,25,72.1,96.1,23.2,43.1,2.9,8.6,10.1,14.5,0.9,1.6,37.2,Jr,3-Jun,-1.26775
1353,Trevon Reddish-Rhone,Presbyterian,BSth,30,72.8,87.5,18.6,44.9,5.8,11.7,16.2,24.3,1.2,1.3,57.1,Sr,4-Jun,-1.36086
1354,Dan Petcash,Binghamton,AE,29,79.6,112.3,15.1,59.7,2.9,12.9,8.5,19.9,0.7,1.3,22.7,Sr,4-Jun,-0.633053
1355,Justin Moore,Villanova,BE,13,30.5,108.7,24,52.2,1.8,11.8,21.7,14.2,0,0.9,30.4,Sr,4-Jun,-0.317614
1356,Chris Arcidiacono,Villanova,BE,34,55.2,119.2,8.3,52.1,1.7,13.8,13.3,17.8,0.3,1.1,37.1,Sr,4-Jun,1.73876
1357,Lok Wur,Oregon,P12,28,20.8,107,14.1,44.9,8.3,15.2,4.2,14.2,3.3,0.6,44.1,Jr,9-Jun,1.09361
1358,C.J. Walker,UCF,Amer,4,5.6,74.8,20.4,42.1,6.1,15.6,4.9,30.5,4.7,2.3,42.1,Sr,8-Jun,4.43724
1359,Chandler Lawson,Memphis,Amer,35,48.3,110.9,13.3,59.6,8.4,17.2,6.5,20.8,3.3,2,43.3,Sr,7-Jun,2.35334
1360,Boo Buie,Northwestern,B10,34,86.6,106.4,28.7,47.1,1.8,9.8,31.1,14.9,0.6,2,29.6,Sr,2-Jun,1.14925
1361,Christian Ray,Delaware,CAA,32,83,119.6,16.3,55.7,10.1,20.4,12.5,14,1.2,1.6,51,Sr,6-Jun,-0.610224
1362,Noah Carter,Missouri,SEC,34,52.8,116.5,21.6,57.2,7.1,14.8,15.4,14.3,2.2,1.4,28,Jr,6-Jun,-0.6975
1363,Adam Cisse,Manhattan,MAAC,24,31.5,109.8,14.3,50.9,10.9,20.4,5.7,14.5,4.5,3,82.8,Sr,10-Jun,0.600682
1364,James Betz,Northern Iowa,MVC,30,42.9,93.9,19.7,47.4,1.6,14.5,10.7,14,1.5,1,9.7,Jr,6-Jun,-0.91946
1365,Filippos Gkogkos,Miami FL,ACC,2,0.2,0,12.8,0,0,0,0,0,0,0,0,Jr,4-Jun,-6.53415
1366,Lenny Ricca,Florida Gulf Coast,ASun,3,0.3,0,15.1,0,0,0,0,100,0,0,0,Sr,2-Jun,-8.29121
1367,Cyrus Largie,Florida Gulf Coast,ASun,21,22.6,100.1,16.9,50.9,9.6,11.9,12.9,22.8,2.1,2.1,38.9,Sr,3-Jun,0.337961
1368,Chance Jackson,Florida Gulf Coast,ASun,3,0.2,131.4,20,0,58.6,0,0,0,0,0,200,Sr,6-Jun,-9.45709
1369,Derek Krogmann,Northern Iowa,MVC,16,6,125.7,7.7,42.9,9.7,18.4,13.9,0,0,0,28.6,So,7-Jun,-0.0415404
1370,Tre Williams,Duquesne,A10,31,58.2,104.4,16.3,49.7,10,10.3,10.3,18.9,4.2,1.1,26.8,Jr,7-Jun,0.0966796
1371,Jordan Walker,UAB,CUSA,33,70.5,114.8,30.4,52.2,1.1,7.8,26.3,15.3,0,2.1,28.1,Sr,11-May,0.0820515
1372,Paxson Wojcik,Brown,Ivy,27,86,110.3,21,55.6,1.6,22.8,19.5,14.1,0.1,2.1,34.8,Sr,5-Jun,1.55825
1373,EJ Bellinger,Belmont,MVC,28,16.2,119.1,20.5,60.7,1.8,16.4,8.5,11.2,2,2,27.1,Sr,4-Jun,0.084972
1374,Avery Felts,Arkansas St.,SB,30,77,112.9,13.9,50.2,1.9,8.5,12.6,8.7,0.5,1.8,16.7,So,2-Jun,-0.31882
1375,Mario McKinney Jr.,UTEP,CUSA,18,33.1,89.1,25.6,38.8,6.3,14.1,10.9,17.4,0,2.3,39.1,Jr,1-Jun,-0.323003
1376,Malcolm Farrington,Arkansas St.,SB,16,29.6,86.1,18.9,45.4,2,6.6,9.1,20.2,0.3,1.2,7.4,So,3-Jun,-3.17199
1377,Tray Jackson,Seton Hall,BE,29,33.3,101.4,22.5,52.1,6.3,11.4,2.7,17.7,2.7,1,42.6,Sr,10-Jun,0.300634
1378,Joe Pridgen,Northeastern,CAA,26,47.3,88.8,22.7,43.6,7.3,19,14.8,20.2,2.7,1.6,11.3,Jr,5-Jun,-0.560927
1379,Grant Ledford,Chattanooga,SC,16,5.2,73.6,17,25,3.5,8.6,8,5.1,0,0,9.1,Jr,5-Jun,-4.97623
1380,Sam Freeman,Pacific,WCC,27,23.7,101.8,13.8,50,8.7,18,4.2,15.2,6.6,1.5,27.6,Jr,10-Jun,0.868282
1381,Vincent Miszkiewicz,Milwaukee,Horz,23,11.6,116.9,10.1,71.1,11.8,18.9,6,26.3,2.2,2.3,10.5,So,7-Jun,1.31622
1382,Jubrile Belo,Montana St.,BSky,33,61.7,106.9,26.9,56.1,10.1,19.5,9.4,21.4,4.5,1.5,77.4,Sr,9-Jun,1.27242
1383,Tyson Walker,Michigan St.,B10,34,83.8,111.5,22.1,52.8,1,7.6,18.2,10.3,0.8,2,14.9,Sr,1-Jun,1.94932
1384,Dakota Rivers,Florida Gulf Coast,ASun,31,46.7,116.7,14.8,60.9,6.2,12.6,4.9,12.6,4.7,2.3,25.6,Sr,8-Jun,1.06897
1385,Qwanzi Samuels,George Washington,A10,28,16.5,88,14.1,38.9,4.8,14.3,5.7,15.6,3.1,1.9,24.4,Sr,9-Jun,-0.520426
1386,Jalen Harper,Auburn,SEC,2,0.1,0,0,0,0,0,0,0,0,0,0,Sr,11-May,-3.14778
1387,Brycen Goodine,Fairfield,MAAC,4,5.2,105.4,21.7,56.5,0,9.7,4.1,13.5,1.7,1,21.7,Sr,4-Jun,-2.00785
1388,Quincy Guerrier,Oregon,P12,36,64.2,104.4,19,51.9,6,14.4,7.5,16.1,1.5,0.9,35.8,Sr,8-Jun,0.739289
